SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
22001,2207,20100001,2001-10-30,BOS @ CLE,W,33,5,10,0.5,0,2,0.0,0,0,0.0,0,7,7,4,0,0,0,0,10,3,0,1981-06-29T00:00:00
22001,2207,20100013,2001-10-31,BOS vs. NJN,L,23,2,4,0.5,0,0,0.0,3,4,0.75,0,0,0,1,0,0,1,0,7,8,0,1981-06-29T00:00:00
22001,2207,20100028,2001-11-02,BOS vs. CHI,W,21,3,7,0.429,2,4,0.5,0,0,0.0,2,0,2,1,1,1,0,1,8,12,0,1981-06-29T00:00:00
22001,2207,20100040,2001-11-03,BOS @ MIL,L,35,9,12,0.75,4,6,0.667,1,2,0.5,0,0,0,4,1,1,0,3,23,-15,0,1981-06-29T00:00:00
22001,2207,20100063,2001-11-07,BOS vs. WAS,W,35,7,15,0.467,2,8,0.25,0,0,0.0,2,8,10,2,3,0,0,3,16,14,0,1981-06-29T00:00:00
22001,2207,20100080,2001-11-09,BOS vs. SEA,W,40,6,9,0.667,0,0,0.0,0,0,0.0,1,4,5,7,1,0,0,2,12,9,0,1981-06-29T00:00:00
22001,2207,20100108,2001-11-14,BOS vs. IND,W,39,9,16,0.563,1,4,0.25,3,4,0.75,4,4,8,6,1,0,1,2,22,16,0,1981-06-29T00:00:00
22001,2207,20100131,2001-11-17,BOS @ ATL,L,24,1,7,0.143,0,2,0.0,0,0,0.0,0,0,0,1,0,1,0,1,2,-2,0,1981-06-29T00:00:00
22001,2207,20100154,2001-11-21,BOS vs. ATL,L,39,1,5,0.2,0,4,0.0,0,0,0.0,0,9,9,3,0,0,1,0,2,-4,0,1981-06-29T00:00:00
22001,2207,20100169,2001-11-23,BOS vs. TOR,L,27,4,7,0.571,0,2,0.0,2,2,1.0,2,3,5,0,3,0,1,2,10,7,0,1981-06-29T00:00:00
22001,2207,20100180,2001-11-24,BOS @ WAS,L,22,1,8,0.125,0,3,0.0,1,2,0.5,1,4,5,2,1,0,1,1,3,-9,0,1981-06-29T00:00:00
22001,2207,20100199,2001-11-27,BOS @ MIA,W,13,1,2,0.5,0,1,0.0,0,0,0.0,0,4,4,0,0,0,1,1,2,-12,0,1981-06-29T00:00:00
22001,2207,20100215,2001-11-29,BOS @ ORL,W,17,2,6,0.333,0,1,0.0,0,0,0.0,0,0,0,3,1,0,1,1,4,-9,0,1981-06-29T00:00:00
