SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
21998,1713,29800001,1999-02-05,TOR @ BOS,W,31,5,11,0.455,0,1,0.0,6,8,0.75,1,2,3,2,2,1,1,3,16,9,0,1977-01-26T00:00:00
21998,1713,29800015,1999-02-06,TOR @ WAS,L,32,2,7,0.286,0,0,0.0,0,0,0.0,1,4,5,2,1,0,2,4,4,7,0,1977-01-26T00:00:00
21998,1713,29800038,1999-02-09,TOR vs. MIL,L,36,9,13,0.692,0,2,0.0,4,6,0.667,1,2,3,2,0,2,3,3,22,-17,0,1977-01-26T00:00:00
21998,1713,29800052,1999-02-11,TOR @ MIA,L,33,2,5,0.4,0,0,0.0,3,6,0.5,1,3,4,1,2,0,0,2,7,-6,0,1977-01-26T00:00:00
21998,1713,29800080,1999-02-16,TOR @ NYK,L,41,6,12,0.5,0,1,0.0,5,6,0.833,1,2,3,2,2,4,1,5,17,-7,0,1977-01-26T00:00:00
21998,1713,29800102,1999-02-18,TOR vs. WAS,L,37,6,14,0.429,0,1,0.0,3,6,0.5,2,4,6,2,1,0,4,2,15,-2,0,1977-01-26T00:00:00
21998,1713,29800109,1999-02-19,TOR vs. MIL,W,27,4,10,0.4,0,0,0.0,5,6,0.833,5,3,8,3,0,1,5,0,13,5,0,1977-01-26T00:00:00
21998,1713,29800126,1999-02-21,TOR vs. VAN,W,42,11,16,0.688,3,4,0.75,2,2,1.0,4,2,6,5,4,2,1,3,27,22,0,1977-01-26T00:00:00
21998,1713,29800140,1999-02-23,TOR @ DET,L,29,3,11,0.273,0,3,0.0,1,2,0.5,2,2,4,0,0,1,0,0,7,-12,0,1977-01-26T00:00:00
21998,1713,29800151,1999-02-24,TOR @ IND,L,42,10,22,0.455,0,1,0.0,8,8,1.0,3,7,10,2,2,3,2,0,28,-11,0,1977-01-26T00:00:00
21998,1713,29800165,1999-02-26,TOR vs. MIN,W,35,7,14,0.5,2,2,1.0,5,7,0.714,1,5,6,2,1,5,4,2,21,23,0,1977-01-26T00:00:00
