SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
21995,708,29500009,1995-11-03,MIN @ SAC,L,16,4,4,1.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,8,,0,1976-05-19T00:00:00
21995,708,29500026,1995-11-05,MIN @ VAN,L,11,0,2,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,0,,0,1976-05-19T00:00:00
21995,708,29500037,1995-11-07,MIN vs. LAL,W,26,3,7,0.429,1,1,1.0,1,2,0.5,1,4,5,2,3,1,1,1,8,,0,1976-05-19T00:00:00
21995,708,29500063,1995-11-10,MIN vs. POR,L,25,3,6,0.5,1,2,0.5,0,0,0.0,2,2,4,3,1,1,1,3,7,,0,1976-05-19T00:00:00
21995,708,29500068,1995-11-11,MIN @ HOU,L,21,3,12,0.25,1,1,1.0,2,2,1.0,3,3,6,3,1,2,3,3,9,,0,1976-05-19T00:00:00
21995,708,29500097,1995-11-15,MIN vs. SAN,L,28,7,15,0.467,0,1,0.0,5,6,0.833,7,1,8,1,0,1,2,1,19,,0,1976-05-19T00:00:00
21995,708,29500111,1995-11-17,MIN @ TOR,L,24,3,12,0.25,1,2,0.5,0,0,0.0,1,3,4,2,3,1,2,0,7,,0,1976-05-19T00:00:00
21995,708,29500120,1995-11-18,MIN vs. UTH,L,32,2,9,0.222,0,1,0.0,3,4,0.75,2,3,5,4,1,5,2,4,7,,0,1976-05-19T00:00:00
21995,708,29500142,1995-11-22,MIN vs. SEA,L,15,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,3,2,,0,1976-05-19T00:00:00
21995,708,29500157,1995-11-24,MIN vs. ORL,L,22,1,7,0.143,0,1,0.0,0,0,0.0,3,1,4,2,1,1,0,1,2,,0,1976-05-19T00:00:00
21995,708,29500170,1995-11-26,MIN @ MIL,W,10,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,0,2,0,3,,0,1976-05-19T00:00:00
21995,708,29500186,1995-11-28,MIN vs. VAN,W,23,3,6,0.5,1,1,1.0,2,2,1.0,2,3,5,1,2,2,3,2,9,,0,1976-05-19T00:00:00
21995,708,29500204,1995-12-01,MIN @ PHX,L,18,1,4,0.25,0,0,0.0,2,2,1.0,2,1,3,2,0,2,1,4,4,,0,1976-05-19T00:00:00
21995,708,29500209,1995-12-02,MIN @ DEN,L,5,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,0,2,,0,1976-05-19T00:00:00
21995,708,29500239,1995-12-06,MIN vs. NJN,W,23,3,7,0.429,0,0,0.0,3,5,0.6,3,4,7,1,2,1,1,2,9,,0,1976-05-19T00:00:00
21995,708,29500252,1995-12-08,MIN vs. LAC,W,8,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,,0,1976-05-19T00:00:00
21995,708,29500262,1995-12-09,MIN @ CHH,L,14,4,4,1.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,2,0,8,,0,1976-05-19T00:00:00
21995,708,29500278,1995-12-12,MIN @ ATL,W,15,3,7,0.429,0,2,0.0,0,0,0.0,2,2,4,0,0,1,0,5,6,,0,1976-05-19T00:00:00
21995,708,29500303,1995-12-15,MIN vs. CLE,L,18,0,1,0.0,0,0,0.0,1,2,0.5,1,1,2,1,0,1,2,2,1,,0,1976-05-19T00:00:00
21995,708,29500314,1995-12-17,MIN vs. PHL,L,16,4,9,0.444,0,1,0.0,4,4,1.0,3,2,5,1,0,0,1,1,12,,0,1976-05-19T00:00:00
21995,708,29500326,1995-12-19,MIN @ CLE,L,13,3,4,0.75,0,0,0.0,0,0,0.0,2,0,2,1,1,0,2,1,6,,0,1976-05-19T00:00:00
21995,708,29500334,1995-12-20,MIN @ ORL,L,20,2,6,0.333,0,0,0.0,0,1,0.0,2,1,3,0,1,0,2,2,4,,0,1976-05-19T00:00:00
21995,708,29500350,1995-12-22,MIN @ BOS,L,19,6,9,0.667,0,0,0.0,5,6,0.833,1,1,2,1,2,0,0,5,17,,0,1976-05-19T00:00:00
21995,708,29500355,1995-12-23,MIN vs. DAL,W,22,2,7,0.286,0,0,0.0,0,0,0.0,2,1,3,2,0,0,1,0,4,,0,1976-05-19T00:00:00
21995,708,29500381,1995-12-27,MIN vs. MIL,L,20,2,8,0.25,0,0,0.0,0,0,0.0,0,4,4,0,0,3,0,1,4,,0,1976-05-19T00:00:00
21995,708,29500384,1995-12-28,MIN @ UTH,L,22,2,8,0.25,0,0,0.0,2,4,0.5,4,2,6,0,0,3,1,1,6,,0,1976-05-19T00:00:00
21995,708,29500400,1995-12-30,MIN @ SAN,L,25,3,7,0.429,0,0,0.0,1,2,0.5,1,0,1,0,4,1,0,0,7,,0,1976-05-19T00:00:00
21995,708,29500412,1996-01-02,MIN vs. HOU,L,19,4,7,0.571,0,0,0.0,0,0,0.0,2,2,4,2,0,0,2,4,8,,0,1976-05-19T00:00:00
21995,708,29500428,1996-01-04,MIN @ PHX,W,23,1,4,0.25,0,0,0.0,0,0,0.0,3,3,6,1,0,0,1,3,2,,0,1976-05-19T00:00:00
21995,708,29500437,1996-01-05,MIN @ GOS,L,20,2,6,0.333,0,0,0.0,0,0,0.0,2,2,4,1,2,0,1,2,4,,0,1976-05-19T00:00:00
21995,708,29500449,1996-01-07,MIN @ POR,L,29,4,7,0.571,1,1,1.0,0,0,0.0,0,5,5,0,2,1,1,4,9,,0,1976-05-19T00:00:00
21995,708,29500455,1996-01-09,MIN @ LAL,L,22,3,7,0.429,0,0,0.0,3,4,0.75,2,4,6,1,0,1,1,2,9,,0,1976-05-19T00:00:00
21995,708,29500504,1996-01-15,MIN vs. SAC,W,13,4,6,0.667,0,0,0.0,0,0,0.0,0,1,1,0,0,2,1,0,8,,0,1976-05-19T00:00:00
21995,708,29500517,1996-01-17,MIN vs. GOS,W,21,5,12,0.417,0,0,0.0,0,0,0.0,2,2,4,2,2,1,0,4,10,,0,1976-05-19T00:00:00
21995,708,29500528,1996-01-19,MIN vs. SAN,W,21,2,5,0.4,0,0,0.0,2,2,1.0,3,4,7,0,1,0,1,0,6,,0,1976-05-19T00:00:00
21995,708,29500540,1996-01-20,MIN @ NJN,L,20,3,7,0.429,0,1,0.0,0,0,0.0,3,2,5,2,0,0,1,1,6,,0,1976-05-19T00:00:00
21995,708,29500568,1996-01-24,MIN vs. PHX,L,23,4,7,0.571,0,1,0.0,0,0,0.0,3,5,8,0,2,2,2,4,8,,0,1976-05-19T00:00:00
21995,708,29500595,1996-01-27,MIN @ NYK,L,20,0,5,0.0,0,0,0.0,0,0,0.0,2,2,4,3,0,1,1,1,0,,0,1976-05-19T00:00:00
21995,708,29500603,1996-01-30,MIN vs. DEN,L,35,2,6,0.333,0,0,0.0,0,0,0.0,4,7,11,3,0,3,2,1,4,,0,1976-05-19T00:00:00
21995,708,29500630,1996-02-02,MIN @ SAN,L,31,4,7,0.571,0,0,0.0,0,0,0.0,2,4,6,1,0,3,0,3,8,,0,1976-05-19T00:00:00
21995,708,29500638,1996-02-03,MIN @ DAL,W,31,3,4,0.75,0,0,0.0,4,4,1.0,1,2,3,3,1,1,2,3,10,,0,1976-05-19T00:00:00
21995,708,29500649,1996-02-05,MIN vs. DAL,W,31,1,9,0.111,0,0,0.0,0,0,0.0,4,3,7,7,1,7,0,2,2,,0,1976-05-19T00:00:00
21995,708,29500669,1996-02-07,MIN vs. POR,L,37,6,12,0.5,0,0,0.0,0,0,0.0,3,7,10,2,1,2,4,4,12,,0,1976-05-19T00:00:00
21995,708,29500683,1996-02-13,MIN @ SAC,W,30,3,5,0.6,0,0,0.0,5,6,0.833,0,2,2,2,1,4,3,4,11,,0,1976-05-19T00:00:00
21995,708,29500692,1996-02-14,MIN @ SEA,L,35,4,6,0.667,0,1,0.0,2,4,0.5,1,5,6,2,2,1,1,2,10,,0,1976-05-19T00:00:00
21995,708,29500707,1996-02-16,MIN vs. CHI,L,43,7,14,0.5,0,0,0.0,2,2,1.0,3,12,15,0,0,2,1,4,16,,0,1976-05-19T00:00:00
21995,708,29500718,1996-02-18,MIN vs. WAS,L,37,4,6,0.667,0,1,0.0,0,0,0.0,1,8,9,3,3,3,2,1,8,,0,1976-05-19T00:00:00
21995,708,29500724,1996-02-19,MIN @ DET,L,33,6,10,0.6,0,1,0.0,1,2,0.5,3,9,12,2,1,1,0,6,13,,0,1976-05-19T00:00:00
21995,708,29500740,1996-02-21,MIN vs. HOU,W,35,8,15,0.533,0,0,0.0,1,1,1.0,3,9,12,4,1,3,0,4,17,,0,1976-05-19T00:00:00
