SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
22005,101108,20500025,2005-11-01,NOK vs. SAC,W,34,3,7,0.429,1,3,0.333,6,6,1.0,0,8,8,4,2,1,4,0,13,23,0,1985-05-06T00:00:00
22005,101108,20500006,2005-11-02,NOK @ CLE,L,29,5,11,0.455,1,4,0.25,2,2,1.0,1,4,5,3,2,0,4,1,13,-19,0,1985-05-06T00:00:00
22005,101108,20500038,2005-11-05,NOK @ HOU,W,34,6,14,0.429,1,5,0.2,2,3,0.667,1,3,4,8,2,0,1,4,15,4,0,1985-05-06T00:00:00
22005,101108,20500063,2005-11-09,NOK vs. ORL,L,35,4,13,0.308,0,1,0.0,2,2,1.0,1,3,4,4,3,0,0,4,10,-6,0,1985-05-06T00:00:00
22005,101108,20500085,2005-11-12,NOK vs. DAL,L,36,10,14,0.714,2,6,0.333,4,5,0.8,1,2,3,5,1,0,5,4,26,-11,0,1985-05-06T00:00:00
22005,101108,20500102,2005-11-15,NOK @ MIA,L,44,5,13,0.385,0,2,0.0,6,7,0.857,1,1,2,10,1,0,2,4,16,-2,0,1985-05-06T00:00:00
22005,101108,20500112,2005-11-16,NOK vs. DEN,L,37,5,15,0.333,0,4,0.0,8,9,0.889,3,6,9,3,1,0,4,3,18,-6,0,1985-05-06T00:00:00
22005,101108,20500124,2005-11-18,NOK vs. ATL,W,42,9,19,0.474,1,2,0.5,6,8,0.75,2,5,7,12,5,0,2,4,25,13,0,1985-05-06T00:00:00
22005,101108,20500133,2005-11-19,NOK @ ORL,W,43,7,12,0.583,1,1,1.0,6,6,1.0,0,5,5,8,2,0,3,5,21,-1,0,1985-05-06T00:00:00
22005,101108,20500146,2005-11-21,NOK @ PHI,L,29,3,9,0.333,0,1,0.0,3,4,0.75,2,3,5,6,3,0,1,2,9,-6,0,1985-05-06T00:00:00
22005,101108,20500163,2005-11-23,NOK vs. MIN,W,40,7,19,0.368,1,6,0.167,6,8,0.75,0,9,9,8,1,0,1,3,21,10,0,1985-05-06T00:00:00
22005,101108,20500181,2005-11-26,NOK @ SEA,W,40,4,12,0.333,0,2,0.0,9,12,0.75,2,5,7,10,2,0,2,5,17,-3,0,1985-05-06T00:00:00
22005,101108,20500197,2005-11-28,NOK @ GSW,L,30,5,12,0.417,2,4,0.5,3,4,0.75,0,1,1,5,1,0,4,2,15,-11,0,1985-05-06T00:00:00
22005,101108,20500213,2005-11-30,NOK @ DEN,W,39,3,10,0.3,1,1,1.0,3,4,0.75,1,7,8,9,2,0,3,3,10,7,0,1985-05-06T00:00:00
22005,101108,20500224,2005-12-02,NOK vs. PHI,W,38,6,11,0.545,1,2,0.5,3,4,0.75,3,4,7,9,2,0,3,2,16,2,0,1985-05-06T00:00:00
22005,101108,20500235,2005-12-03,NOK @ DAL,L,38,9,16,0.563,0,2,0.0,7,8,0.875,0,6,6,5,3,0,0,4,25,-16,0,1985-05-06T00:00:00
22005,101108,20500252,2005-12-06,NOK @ MEM,L,31,1,8,0.125,0,2,0.0,0,0,0.0,0,5,5,4,1,0,4,2,2,-13,0,1985-05-06T00:00:00
22005,101108,20500262,2005-12-07,NOK vs. BOS,L,34,4,11,0.364,0,1,0.0,8,12,0.667,1,9,10,6,3,0,1,1,16,-14,0,1985-05-06T00:00:00
22005,101108,20500278,2005-12-09,NOK @ POR,L,47,8,12,0.667,0,0,0.0,5,7,0.714,0,7,7,10,2,0,6,4,21,-7,0,1985-05-06T00:00:00
22005,101108,20500293,2005-12-11,NOK @ SAC,L,39,6,11,0.545,0,0,0.0,6,6,1.0,1,4,5,12,3,0,2,4,18,-16,0,1985-05-06T00:00:00
22005,101108,20500299,2005-12-12,NOK @ PHX,W,33,6,13,0.462,2,3,0.667,5,8,0.625,0,7,7,7,4,0,3,4,19,4,0,1985-05-06T00:00:00
22005,101108,20500315,2005-12-14,NOK vs. LAC,W,37,5,9,0.556,0,1,0.0,3,4,0.75,0,5,5,8,2,0,2,4,13,12,0,1985-05-06T00:00:00
22005,101108,20500329,2005-12-16,NOK vs. PHX,L,39,11,21,0.524,0,2,0.0,3,5,0.6,0,7,7,6,2,0,3,3,25,-8,0,1985-05-06T00:00:00
22005,101108,20500795,2005-12-18,NOK vs. SAS,W,42,6,15,0.4,0,0,0.0,5,6,0.833,2,10,12,9,5,0,1,0,17,13,0,1985-05-06T00:00:00
22005,101108,20500366,2005-12-21,NOK @ MIN,L,29,5,16,0.313,1,2,0.5,4,4,1.0,0,5,5,3,1,0,1,3,15,-24,0,1985-05-06T00:00:00
22005,101108,20500380,2005-12-23,NOK @ MIL,L,43,6,13,0.462,2,4,0.5,10,13,0.769,2,3,5,8,4,0,1,2,24,-10,0,1985-05-06T00:00:00
22005,101108,20500409,2005-12-28,NOK vs. HOU,W,40,5,13,0.385,0,2,0.0,1,1,1.0,0,5,5,15,1,0,1,2,11,3,0,1985-05-06T00:00:00
22005,101108,20500415,2005-12-29,NOK @ SAS,L,27,3,12,0.25,0,0,0.0,0,0,0.0,0,3,3,7,4,0,4,2,6,-17,0,1985-05-06T00:00:00
22005,101108,20500428,2005-12-31,NOK vs. DAL,L,33,5,9,0.556,1,1,1.0,5,6,0.833,1,6,7,10,2,0,2,5,16,3,0,1985-05-06T00:00:00
22005,101108,20500869,2006-01-02,NOK vs. CHA,W,39,7,13,0.538,3,5,0.6,7,9,0.778,0,4,4,11,1,0,2,5,24,17,0,1985-05-06T00:00:00
22005,101108,20500451,2006-01-04,NOK vs. MIA,W,37,6,10,0.6,2,4,0.5,1,2,0.5,1,5,6,9,3,0,1,2,15,6,0,1985-05-06T00:00:00
22005,101108,20500465,2006-01-06,NOK vs. POR,W,17,4,8,0.5,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,0,8,15,0,1985-05-06T00:00:00
