SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
21988,782,28800021,1988-11-05,GOS vs. PHX,W,36,5,14,0.357,1,2,0.5,6,10,0.6,5,3,8,5,1,0,3,3,17,,0,1965-06-30T00:00:00
21988,782,28800029,1988-11-08,GOS vs. LAL,L,30,4,16,0.25,1,3,0.333,2,2,1.0,2,1,3,2,0,0,4,4,11,,0,1965-06-30T00:00:00
21988,782,28800039,1988-11-09,GOS @ SEA,W,28,5,10,0.5,0,0,0.0,8,10,0.8,3,3,6,4,2,0,5,4,18,,0,1965-06-30T00:00:00
21988,782,28800049,1988-11-11,GOS @ PHX,L,27,6,14,0.429,0,0,0.0,5,5,1.0,2,1,3,2,1,0,3,2,17,,0,1965-06-30T00:00:00
21988,782,28800058,1988-11-12,GOS vs. POR,W,24,4,14,0.286,0,0,0.0,4,4,1.0,2,2,4,3,0,0,8,4,12,,0,1965-06-30T00:00:00
21988,782,28800065,1988-11-14,GOS @ NJN,W,26,4,8,0.5,0,0,0.0,13,14,0.929,1,5,6,1,3,0,6,3,21,,0,1965-06-30T00:00:00
21988,782,28800078,1988-11-16,GOS @ BOS,L,28,7,14,0.5,0,0,0.0,1,1,1.0,1,4,5,0,0,0,6,3,15,,0,1965-06-30T00:00:00
21988,782,28800088,1988-11-18,GOS @ MIA,W,30,3,10,0.3,0,0,0.0,7,9,0.778,3,3,6,0,2,0,7,6,13,,0,1965-06-30T00:00:00
21988,782,28800096,1988-11-19,GOS @ ATL,L,37,10,21,0.476,0,0,0.0,4,6,0.667,2,1,3,4,0,0,1,3,24,,0,1965-06-30T00:00:00
21988,782,28800119,1988-11-23,GOS vs. SEA,L,37,6,15,0.4,0,0,0.0,5,7,0.714,0,6,6,5,1,0,1,1,17,,0,1965-06-30T00:00:00
