SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
22003,2544,20300014,2003-10-29,CLE @ SAC,L,42,12,20,0.6,0,2,0.0,1,3,0.333,2,4,6,9,4,0,2,3,25,-9,0,1984-12-30T00:00:00
22003,2544,20300018,2003-10-30,CLE @ PHX,L,41,8,17,0.471,1,5,0.2,4,7,0.571,2,10,12,8,1,0,7,1,21,-3,0,1984-12-30T00:00:00
22003,2544,20300038,2003-11-01,CLE @ POR,L,39,3,12,0.25,0,1,0.0,2,2,1.0,0,4,4,6,2,0,2,3,8,-21,0,1984-12-30T00:00:00
22003,2544,20300057,2003-11-05,CLE vs. DEN,L,41,3,11,0.273,0,2,0.0,1,1,1.0,2,9,11,7,2,3,2,1,7,-3,0,1984-12-30T00:00:00
22003,2544,20300068,2003-11-07,CLE @ IND,L,44,8,18,0.444,1,2,0.5,6,7,0.857,0,5,5,3,0,0,7,2,23,-7,0,1984-12-30T00:00:00
22003,2544,20300078,2003-11-08,CLE vs. WAS,W,45,8,19,0.421,0,0,0.0,1,4,0.25,5,3,8,9,1,1,2,1,17,14,0,1984-12-30T00:00:00
22003,2544,20300090,2003-11-10,CLE vs. NYK,W,34,7,12,0.583,3,3,1.0,0,0,0.0,1,4,5,4,1,1,2,0,17,20,0,1984-12-30T00:00:00
22003,2544,20300106,2003-11-12,CLE @ MIA,L,42,6,15,0.4,2,5,0.4,4,6,0.667,1,2,3,7,2,1,4,3,18,-4,0,1984-12-30T00:00:00
22003,2544,20300115,2003-11-14,CLE @ BOS,L,35,3,12,0.25,2,4,0.5,2,4,0.5,1,4,5,3,0,0,4,3,10,-1,0,1984-12-30T00:00:00
22003,2544,20300130,2003-11-15,CLE vs. PHI,W,47,10,19,0.526,0,1,0.0,2,4,0.5,0,5,5,8,1,2,5,2,22,8,0,1984-12-30T00:00:00
22003,2544,20300144,2003-11-18,CLE vs. LAC,W,39,6,16,0.375,0,2,0.0,2,4,0.5,2,5,7,8,0,1,3,2,14,1,0,1984-12-30T00:00:00
22003,2544,20300153,2003-11-19,CLE @ WAS,L,39,10,18,0.556,2,4,0.5,6,8,0.75,2,5,7,8,2,1,4,2,28,-5,0,1984-12-30T00:00:00
22003,2544,20300166,2003-11-21,CLE vs. MIN,L,35,8,19,0.421,0,2,0.0,3,3,1.0,2,7,9,2,1,0,1,4,19,-3,0,1984-12-30T00:00:00
22003,2544,20300177,2003-11-22,CLE @ ATL,L,42,3,16,0.188,0,1,0.0,9,10,0.9,2,4,6,4,2,1,3,1,15,-6,0,1984-12-30T00:00:00
22003,2544,20300203,2003-11-26,CLE @ NOH,L,39,5,17,0.294,1,4,0.25,4,4,1.0,2,6,8,9,0,0,4,1,15,-13,0,1984-12-30T00:00:00
22003,2544,20300214,2003-11-28,CLE @ DET,L,36,2,8,0.25,0,2,0.0,2,3,0.667,0,2,2,7,0,0,4,3,6,-10,0,1984-12-30T00:00:00
22003,2544,20300227,2003-11-29,CLE vs. MEM,L,55,14,28,0.5,3,6,0.5,2,3,0.667,2,14,16,7,1,1,8,1,33,-10,0,1984-12-30T00:00:00
22003,2544,20300245,2003-12-02,CLE @ DEN,L,33,6,19,0.316,2,3,0.667,5,7,0.714,3,3,6,5,2,0,2,4,19,-12,0,1984-12-30T00:00:00
22003,2544,20300255,2003-12-03,CLE @ LAC,L,34,2,13,0.154,0,3,0.0,0,0,0.0,4,2,6,8,2,0,5,2,4,3,0,1984-12-30T00:00:00
22003,2544,20300273,2003-12-06,CLE vs. ATL,W,36,4,12,0.333,0,2,0.0,0,0,0.0,1,5,6,5,2,1,3,2,8,-5,0,1984-12-30T00:00:00
22003,2544,20300289,2003-12-09,CLE vs. TOR,L,37,7,16,0.438,0,0,0.0,4,4,1.0,0,5,5,3,1,0,2,2,18,-2,0,1984-12-30T00:00:00
22003,2544,20300306,2003-12-11,CLE vs. DET,W,43,8,21,0.381,1,3,0.333,6,8,0.75,1,2,3,9,1,1,4,3,23,9,0,1984-12-30T00:00:00
22003,2544,20300322,2003-12-13,CLE vs. BOS,L,45,10,20,0.5,1,5,0.2,16,18,0.889,1,2,3,4,0,0,2,2,37,-2,0,1984-12-30T00:00:00
22003,2544,20300334,2003-12-15,CLE @ IND,L,44,10,16,0.625,0,3,0.0,7,8,0.875,1,3,4,6,3,3,6,1,27,-12,0,1984-12-30T00:00:00
22003,2544,20300348,2003-12-17,CLE vs. HOU,L,36,7,19,0.368,2,4,0.5,1,2,0.5,0,1,1,3,0,0,2,2,17,-9,0,1984-12-30T00:00:00
22003,2544,20300360,2003-12-19,CLE @ PHI,W,42,14,24,0.583,5,7,0.714,3,3,1.0,1,3,4,5,4,0,4,1,36,9,0,1984-12-30T00:00:00
22003,2544,20300374,2003-12-20,CLE @ CHI,W,42,11,22,0.5,0,5,0.0,10,12,0.833,1,5,6,10,2,2,4,2,32,9,0,1984-12-30T00:00:00
22003,2544,20300389,2003-12-23,CLE vs. NOH,W,39,7,22,0.318,1,6,0.167,7,8,0.875,2,4,6,2,6,1,5,1,22,9,0,1984-12-30T00:00:00
22003,2544,20300401,2003-12-25,CLE @ ORL,L,47,13,28,0.464,4,10,0.4,4,5,0.8,1,1,2,6,2,1,8,0,34,-9,0,1984-12-30T00:00:00
22003,2544,20300405,2003-12-26,CLE vs. CHI,L,34,7,24,0.292,1,4,0.25,3,4,0.75,1,2,3,4,1,2,5,0,18,-12,0,1984-12-30T00:00:00
22003,2544,20300424,2003-12-28,CLE vs. POR,W,39,15,23,0.652,0,2,0.0,2,2,1.0,3,7,10,9,3,0,5,1,32,11,0,1984-12-30T00:00:00
22003,2544,20300440,2003-12-30,CLE vs. IND,L,38,9,20,0.45,0,4,0.0,4,6,0.667,2,8,10,4,0,0,4,2,22,-2,0,1984-12-30T00:00:00
22003,2544,20300455,2004-01-02,CLE @ NJN,L,37,6,19,0.316,0,4,0.0,2,4,0.5,1,3,4,9,1,0,3,2,14,-14,0,1984-12-30T00:00:00
22003,2544,20300485,2004-01-06,CLE vs. NYK,W,41,6,17,0.353,0,2,0.0,2,2,1.0,0,4,4,10,1,1,4,1,14,10,0,1984-12-30T00:00:00
22003,2544,20300494,2004-01-07,CLE @ TOR,L,38,10,23,0.435,0,3,0.0,1,2,0.5,0,2,2,5,0,0,2,3,21,-2,0,1984-12-30T00:00:00
22003,2544,20300508,2004-01-09,CLE @ BOS,L,43,7,19,0.368,0,3,0.0,5,7,0.714,0,3,3,6,3,0,5,1,19,-30,0,1984-12-30T00:00:00
22003,2544,20300531,2004-01-12,CLE @ LAL,L,37,6,20,0.3,0,3,0.0,4,5,0.8,1,4,5,7,1,1,6,3,16,3,0,1984-12-30T00:00:00
22003,2544,20300541,2004-01-13,CLE @ SEA,W,44,11,26,0.423,0,1,0.0,5,6,0.833,4,5,9,9,2,0,4,2,27,11,0,1984-12-30T00:00:00
22003,2544,20300556,2004-01-15,CLE @ GSW,L,43,8,21,0.381,2,5,0.4,11,13,0.846,2,4,6,6,3,0,2,0,29,-14,0,1984-12-30T00:00:00
22003,2544,20300573,2004-01-17,CLE @ UTA,W,45,12,28,0.429,2,4,0.5,3,5,0.6,1,6,7,2,2,1,4,2,29,8,0,1984-12-30T00:00:00
22003,2544,20300635,2004-01-26,CLE vs. ORL,W,30,7,19,0.368,1,2,0.5,1,2,0.5,0,5,5,3,0,2,3,4,16,-10,0,1984-12-30T00:00:00
22003,2544,20300647,2004-01-28,CLE vs. MIA,W,44,10,25,0.4,0,1,0.0,7,10,0.7,0,5,5,4,2,1,1,1,27,2,0,1984-12-30T00:00:00
22003,2544,20300666,2004-01-30,CLE @ MIL,L,37,7,25,0.28,1,6,0.167,5,8,0.625,2,6,8,3,1,0,5,5,20,3,0,1984-12-30T00:00:00
22003,2544,20300680,2004-02-01,CLE @ WAS,W,43,14,27,0.519,1,2,0.5,9,11,0.818,3,3,6,4,0,2,6,4,38,0,0,1984-12-30T00:00:00
22003,2544,20300694,2004-02-03,CLE @ DET,W,38,5,19,0.263,0,1,0.0,2,2,1.0,1,3,4,6,2,0,1,2,12,-1,0,1984-12-30T00:00:00
22003,2544,20300703,2004-02-04,CLE vs. LAL,L,43,12,26,0.462,4,4,1.0,4,5,0.8,0,4,4,4,0,0,0,0,32,-2,0,1984-12-30T00:00:00
22003,2544,20300715,2004-02-06,CLE @ MIN,L,44,6,18,0.333,1,3,0.333,1,4,0.25,1,8,9,5,0,0,3,2,14,-16,0,1984-12-30T00:00:00
22003,2544,20300725,2004-02-07,CLE vs. WAS,L,34,6,16,0.375,0,0,0.0,2,2,1.0,0,0,0,6,4,1,3,2,14,-24,0,1984-12-30T00:00:00
22003,2544,20300737,2004-02-09,CLE vs. BOS,W,43,9,25,0.36,1,6,0.167,5,6,0.833,0,6,6,3,2,1,1,3,24,19,0,1984-12-30T00:00:00
22003,2544,20300752,2004-02-11,CLE vs. NJN,L,29,2,13,0.154,0,1,0.0,5,5,1.0,1,1,2,5,1,0,5,0,9,-12,0,1984-12-30T00:00:00
22003,2544,20300775,2004-02-18,CLE vs. DAL,L,34,6,12,0.5,0,0,0.0,4,4,1.0,2,2,4,9,0,1,5,2,16,-15,0,1984-12-30T00:00:00
